rho,iter,conv,wmax,xerr,xbar
10.0,77,0.019839287216872965,192.52554261623686,0.07439349404705808,79.9628442674 249.962762221 170.074393494
10.0,78,0.03311597671127705,191.9077940450029,0.1241818968299242,79.9375913187 249.938226768 170.124181897
10.0,79,0.03866058478135573,191.18628900030245,0.14497486107092072,79.9271741708 249.927850952 170.144974861
10.0,80,0.03683770988847199,190.49737536530984,0.13813954290728248,79.9307504963 249.931109945 170.138139543
10.0,81,0.029179070518436687,189.9503710818587,0.10941992184052651,79.9452792922 249.945300771 170.109419922
10.0,82,0.01793372490536961,189.6133205111738,0.06725000706342144,79.9664539024 249.966296076 170.067250007
10.0,83,0.005573669277513065,189.50796940332253,0.020899840288279847,79.989634148 249.989465997 170.02089984
10.0,84,0.005655306090799981,189.61355824214792,0.02120884696120129,80.0106488291 250.010560003 169.978791153
10.0,85,0.014070221065952952,189.87734919374304,0.05276486845053796,80.0263845984 250.026380255 169.947235132
10.0,86,0.018737598225199135,190.22887765943608,0.07026769130229127,80.0351136085 250.035154068 169.929732309
10.0,87,0.01950413751462084,190.59479168485467,0.07314241103716768,80.0365497018 250.036592694 169.926857589
10.0,88,0.016892229480119012,190.91163326665026,0.06334795866717968,80.031662427 250.031685516 169.936652041
10.0,89,0.011900276393510644,191.1347700358698,0.04462829899398457,80.0223131971 250.022315086 169.955371701
10.0,90,0.005756953009231501,191.24266332878364,0.021590924545535017,80.0108001419 250.010790767 169.978409075
10.0,91,0.0003219554062402115,191.23657374941672,0.001204983371792423,79.9994025183 249.999392483 170.001204983
10.0,92,0.00533403669849027,191.13653240824334,0.020000363788767572,79.9900023327 249.989997288 170.020000364
10.0,93,0.008621755760576852,190.97487281102673,0.03232942740439171,79.9838351278 249.983835429 170.032329427
10.0,94,0.009924560561943154,190.78879975897848,0.03721507061055718,79.9813908687 249.981394045 170.037215071
10.0,95,0.009356141368895819,190.61338548514527,0.0350836077943768,79.9824564902 249.982459886 170.035083608
10.0,96,0.007323108241277194,190.47608443733537,0.02745981379467821,79.9862689905 249.98627118 170.027459814
10.0,97,0.004408403351402196,190.39342749748698,0.016529717273726874,79.9917346943 249.991735573 170.016529717
10.0,98,0.0012447559670079045,190.3700854036751,0.004666053766868572,79.9976668798 249.997667051 170.004666054
10.0,99,0.0015990698183195996,190.40006480022072,0.005998307387784507,80.0029990879 250.002999204 169.994001693
10.0,100,0.003702408041809867,190.46948331256317,0.01388586252147661,80.0069427192 250.006943128 169.986114137
100.0,1,32.839506172839506,6666.666666666669,58.333333333333314,57.2222222222 308.333333333 134.444444444
100.0,2,31.92641975399376,228.55555575501694,56.60777777580847,58.7099999974 306.607777776 134.68222222
100.0,3,1.2938875847289132e-08,228.55555454845285,54.88222220377213,60.1977777543 304.882222204 134.91999998
100.0,4,1.9314848979471813e-09,228.55555466616988,53.156666670203435,61.6855555491 303.15666667 135.157777779
100.0,5,1.6095360106444584e-08,228.55555191034978,51.431111106756475,63.1733333064 301.431111107 135.395555548
100.0,6,0.08724278235345019,218.74073168600898,49.80370373045923,64.6120369451 299.80370373 135.584259283
100.0,7,0.5403566483867527,206.71604139600413,48.78419754035116,65.7467900307 298.78419754 135.46901238
100.0,8,0.3836441642517154,244.5040583818527,48.25001054590575,66.5851640213 298.250010546 135.164825387
100.0,9,0.22425818073143627,219.27501155853997,47.84196876985311,67.1712475643 297.84196877 134.986783619
100.0,10,0.13874092494728213,203.6666564543284,47.51196876397967,67.6012475692 297.511968764 134.886783618
100.0,11,2.1571329019328307e-08,203.66665461670573,47.18196876099171,68.0312475707 297.181968761 134.786783619
100.0,12,6.75524031774128e-10,203.66665475472155,46.85196877580165,68.4612475876 296.851968776 134.686783636
100.0,13,5.739179995442909e-10,203.66665481791438,46.52196877506333,68.8912475879 296.521968775 134.586783637
100.0,14,1.2100069094837332e-10,203.66665483474003,46.19196877443471,69.3212475882 296.191968774 134.486783637
100.0,15,1.0858356189500126e-10,203.66665484792202,45.86196877395412,69.7512475884 295.861968774 134.386783637
100.0,16,3.04557595932743e-08,203.66665951685854,45.53196875037611,70.1812475668 295.53196875 134.286783614
100.0,17,2.670188337106083e-08,203.66666345025828,45.20196875296807,70.6112475698 295.201968753 134.186783617
100.0,18,3.362364648435485e-08,203.66666852567073,44.87196874729079,71.0412475649 294.871968747 134.086783612
100.0,19,3.2079439746565995e-08,203.6666733639779,44.54196874796747,71.4712475665 294.541968748 133.986783613
100.0,20,2.978842259279999e-08,203.66667782619197,44.21196874929922,71.9012475684 294.211968749 133.886783615
100.0,21,1.135830195330022e-08,203.66667945393738,43.88196876318625,72.3312475821 293.881968763 133.786783629
100.0,22,1.0531320210955325e-08,203.6666810374643,43.55196876391551,72.7612475825 293.551968764 133.686783629
100.0,23,9.823392272462822e-09,203.6666825152738,43.22196876459947,73.1912475827 293.221968765 133.58678363
100.0,24,9.21755037729276e-09,203.66668390285577,42.891968765254944,73.6212475827 292.891968765 133.48678363
100.0,25,8.697944685486114e-09,203.66668521380143,42.56196876590701,74.0512475825 292.561968766 133.386783631
100.0,26,8.251291205851885e-09,203.66668645976938,42.23196876658636,74.481247582 292.231968767 133.286783632
100.0,27,8.027767093052615e-09,203.6666876742404,41.90196876721723,74.911247581 291.901968767 133.186783632
100.0,28,7.934463357944171e-09,203.66668887852506,41.57196876791693,75.3412475796 291.571968768 133.086783633
100.0,29,7.847811881826297e-09,203.6666900768014,41.241968768853496,75.7712475777 291.241968769 132.986783634
100.0,30,7.767891613891859e-09,203.6666912742421,40.91196877014005,76.2012475749 290.91196877 132.886783636
100.0,31,7.695342042603038e-09,203.6666924801184,40.58196877197145,76.6312475711 290.581968772 132.786783638
100.0,32,7.62876260927846e-09,203.66669371404123,40.251968774726265,77.0612475653 290.251968775 132.686783641
100.0,33,8.07676138315906e-09,203.66669502923878,39.92196877930678,77.4912475559 289.921968779 132.586783645
100.0,34,1.006911216134338e-08,203.66669656801855,39.59196878801191,77.9212475382 289.591968788 132.486783654
100.0,35,2.683599752294362e-08,203.66669913583473,39.26196881110167,78.3512474916 289.261968811 132.386783678
100.0,36,9.561576853735056e-08,203.66670556553026,38.931968887271125,78.7812473386 288.931968887 132.286783755
100.0,37,1.3384724992546478e-07,203.66669918677212,38.60196888853238,79.2112473382 288.601968889 132.186783755
100.0,38,1.929252530569809e-08,203.66670137292454,38.27196889935567,79.641247317 288.271968899 132.086783766
100.0,39,0.021110369893926242,204.85416078372532,38.00134164154136,80.0474981313 287.953843492 131.998658358
100.0,40,0.13444413754665796,212.41664462282324,38.01384222230183,80.3024992922 287.711342912 131.986157778
100.0,41,0.165185103219285,221.70830778453046,37.933426183229756,80.3716672136 287.561758952 132.066573817
100.0,42,0.034815927044312564,223.66670478679703,37.8334261859452,80.4016672185 287.43175895 132.166573814
100.0,43,8.168991409244578e-09,223.66670614999884,37.733426186851716,80.4316672198 287.301758949 132.266573813
100.0,44,7.892454492422177e-09,223.66670734915624,37.63342618760822,80.4616672208 287.171758949 132.366573812
100.0,45,7.903167897893582e-09,223.6667085455681,37.53342618825681,80.4916672215 287.041758949 132.466573812
100.0,46,6.007704958695589e-07,223.6666756371735,37.433426528713085,80.5216678963 286.911758608 132.566573471
100.0,47,1.1333234952972917e-07,223.66668297758588,37.333426803242844,80.5516684464 286.781758333 132.666573197
100.0,48,8.936802784218243e-08,223.6666889848268,37.23342702786263,80.5816688966 286.651758108 132.766572972
100.0,49,7.147697229154599e-08,223.66669399907005,37.133427212670085,80.611669267 286.521757922 132.866572787
100.0,50,5.773735583463551e-08,223.66669825253803,37.033427365424046,80.6416695732 286.391757769 132.966572635
100.0,51,4.7071855154475393e-08,223.66670199174928,36.93342749261964,80.6716698269 286.261757642 133.066572507
100.0,52,4.2045245310065283e-08,223.66670543936516,36.83342759638819,80.7016700343 286.131757538 133.166572404
100.0,53,3.4332837609933144e-08,223.66670846018928,36.73342768113676,80.7316702042 286.001757453 133.266572319
100.0,54,2.7899288410379896e-08,223.66671112382642,36.633427750698075,80.7616703437 285.871757384 133.366572249
100.0,55,2.2746970924142968e-08,223.6667135016662,36.53342780798559,80.7916704585 285.741757327 133.466572192
100.0,56,1.860645208277371e-08,223.66671564995522,36.43342785534185,80.8216705535 285.611757279 133.566572145
100.0,57,1.5292967090216635e-08,223.66671761468547,36.33342789464132,80.8516706322 285.48175724 133.666572105
100.0,58,1.2961837430541184e-08,223.66671943200936,36.23342792739146,80.8816706978 285.351757207 133.766572073
100.0,59,1.15802044496781e-08,223.666721135618,36.13342795475816,80.9116707526 285.22175718 133.866572045
100.0,60,1.0701291507252286e-08,223.66672274289408,36.03342797773075,80.9416707986 285.091757157 133.966572022
100.0,61,9.98593760767916e-09,223.66672427186836,35.93342799711388,80.9716708374 284.961757138 134.066572003
100.0,62,9.412303825229174e-09,223.66672573817277,35.8334280135515,81.0016708702 284.831757122 134.166571986
100.0,63,9.024124854780288e-09,223.66672716270295,35.73342802747737,81.031670898 284.701757108 134.266571973
100.0,64,8.607609440029288e-09,223.66672854202557,35.63342803936149,81.0616709217 284.571757096 134.366571961
100.0,65,8.28219349892202e-09,223.66672988617916,35.53342804957015,81.0916709421 284.441757086 134.46657195
100.0,66,8.020731140984733e-09,223.6667312021782,35.43342805839663,81.1216709596 284.311757077 134.566571942
100.0,67,7.85019456846688e-09,223.66673249530345,35.33342806607976,81.1516709749 284.18175707 134.666571934
100.0,68,7.857023673649463e-09,223.66673377014786,35.233428072811705,81.1816709882 284.051757063 134.766571927
100.0,69,7.863113814386857e-09,223.6667350302073,35.13342807874858,81.2116709999 283.921757058 134.866571921
100.0,70,7.868644994838784e-09,223.66673627831824,35.03342808401732,81.2416710103 283.791757053 134.966571916
100.0,71,7.873789324245687e-09,223.66673751678286,34.933428088721485,81.2716710196 283.661757048 135.066571911
100.0,72,7.878715753880291e-09,223.66673874745993,34.833428092945866,81.3016710278 283.531757044 135.166571907
100.0,73,7.856295762091273e-09,223.66673995186966,34.73342809693767,81.3316710355 283.40175704 135.266571903
100.0,74,7.861645359399619e-09,223.66674116892136,34.63342810051836,81.3616710425 283.271757037 135.366571899
100.0,75,7.867228646318836e-09,223.66674238187466,34.5334281037793,81.3916710489 283.141757034 135.466571896
100.0,76,7.872674561642473e-09,223.66674359145713,34.43342810676137,81.4216710547 283.011757031 135.566571893
100.0,77,7.878295744174263e-09,223.66674479845324,34.33342810949895,81.45167106 282.881757028 135.666571891
100.0,78,7.884164827171642e-09,223.66674600345982,34.23342811202065,81.4816710648 282.751757026 135.766571888
100.0,79,7.890322864214896e-09,223.6667472069771,34.133428114350494,81.5116710693 282.621757024 135.866571886
100.0,80,7.896623009805303e-09,223.66674840944847,34.03342811650782,81.5416710734 282.491757022 135.966571883
100.0,81,7.903622645244468e-09,223.6667496112093,33.933428118510335,81.5716710772 282.36175702 136.066571881
100.0,82,7.911021763599516e-09,223.666750812612,33.83342812037327,81.6016710808 282.231757019 136.16657188
100.0,83,7.918844049628307e-09,223.66675201393514,33.7334281221093,81.631671084 282.101757017 136.266571878
100.0,84,7.92709424028241e-09,223.66675321540038,33.6334281237294,81.6616710871 281.971757016 136.366571876
100.0,85,7.936539721716448e-09,223.66675441685425,33.53342812524747,81.6916710899 281.841757014 136.466571875
100.0,86,7.948707371320374e-09,223.66675561793863,33.43342812668527,81.7216710926 281.711757013 136.566571873
100.0,87,7.961197133631181e-09,223.66675682035884,33.333428128051594,81.7516710951 281.581757012 136.666571872
100.0,88,7.974089536825582e-09,223.66675802423424,33.23342812935138,81.7816710975 281.451757011 136.766571871
100.0,89,7.987335632404008e-09,223.66675922965578,33.13342813058895,81.8116710997 281.32175701 136.866571869
100.0,90,8.000925946463314e-09,223.66676043672578,33.033428131768176,81.8416711019 281.191757009 136.966571868
100.0,91,8.014918901406215e-09,223.6667616455352,32.933428132892715,81.8716711039 281.061757008 137.066571867
100.0,92,8.014282570911746e-09,223.66676284838172,32.83342813403286,81.9016711059 280.931757007 137.166571866
100.0,93,8.02893396212312e-09,223.66676405736166,32.73342813511533,81.9316711078 280.801757006 137.266571865
100.0,94,8.043939045718515e-09,223.66676526842207,32.63342813616424,81.9616711097 280.671757005 137.366571864
100.0,95,8.059297821697934e-09,223.6667664816198,32.533428137181204,81.9916711115 280.541757005 137.466571863
100.0,96,8.075040290754664e-09,223.6667676970344,32.43342813816767,82.0216711132 280.411757004 137.566571862
100.0,97,8.090451173201371e-09,223.66676891484212,32.3334281391235,82.0516711149 280.281757003 137.666571861
100.0,98,8.115765442400718e-09,223.66677013625372,32.23342814003655,82.0816711165 280.151757003 137.76657186
100.0,99,8.131782654648608e-09,223.66677136001294,32.13342814093505,82.111671118 280.021757002 137.866571859
100.0,100,8.148196191844667e-09,223.66677258611412,32.03342814180573,82.1416711195 279.891757001 137.966571858
1000.0,1,32.839506172839506,66666.66666666669,58.333333333333314,57.2222222222 308.333333333 134.444444444
1000.0,2,32.748197530269735,228.5555413570546,58.160777765783166,57.370999988 308.160777766 134.46822221
1000.0,3,1.0576396252620018e-08,228.55554934605607,57.98822221384364,57.5197777694 307.988222214 134.491999992
1000.0,4,9.84560620685847e-09,228.55555679294184,57.81566665883747,57.6685555477 307.815666659 134.51577777
1000.0,5,9.130898111682958e-09,228.55556369930355,57.643111103823344,57.817333326 307.643111104 134.539555548
1000.0,6,8.429391900537869e-09,228.55557007423613,57.470555548800235,57.9661111043 307.470555549 134.563333327
1000.0,7,7.772794358768604e-09,228.55557588073452,57.297999993814074,58.1148888826 307.297999994 134.587111105
1000.0,8,1.5218223047163014e-07,228.55569797926137,57.125444321967734,58.263666544 307.125444322 134.610888766
1000.0,9,1.5016627704274774e-07,228.5558179888494,56.95288876866266,58.4124443239 306.952888769 134.634666546
1000.0,10,1.4427382508428207e-07,228.55593291458945,56.78033321822011,58.5612221068 306.780333218 134.658444329
1000.0,11,8.647552678869235e-08,228.55600379520638,56.60777770668955,58.7099999286 306.607777707 134.682222151
1000.0,12,7.828669860524921e-08,228.55606786211638,56.43522215794485,58.8587777131 306.435222158 134.705999936
1000.0,13,6.951575591705881e-08,228.5561246950192,56.262666609629775,59.0075554981 306.26266661 134.729777721
1000.0,14,1.5263709071986239e-07,228.5562432073516,56.09011099239842,59.1563332142 306.090110992 134.753555437
1000.0,15,1.3201255200101514e-07,228.5563457474791,55.91755545283377,59.3051110078 305.917555453 134.77733323
1000.0,16,1.4683958306073288e-07,228.55645960177753,55.74499988610512,59.4538887743 305.744999886 134.801110997
1000.0,17,1.5081393043045762e-07,228.55658872143295,55.57244431539027,59.6026665368 305.572444315 134.824888759
1000.0,18,1.5116750123272342e-07,228.55671729942742,55.399888760438444,59.7514443151 305.39988876 134.848666538
1000.0,19,1.2692554365558964e-08,228.55672679801955,55.22733332381915,59.9002222118 305.227333324 134.872444434
1000.0,20,1.0080953434984015e-07,228.55681591082202,55.05477768876892,60.04899991 305.054777689 134.896222133
1000.0,21,8.886964448290908e-08,228.55689529134906,54.88222214297929,60.1977776975 304.882222143 134.91999992
1000.0,22,7.639083479362954e-08,228.5569645248711,54.70966659755368,60.3465554854 304.709666598 134.943777708
1000.0,23,6.219356802401106e-08,228.55702235230638,54.53711105341097,60.4953332745 304.537111053 134.967555497
1000.0,24,4.763211336467066e-08,228.55706851984905,54.36455550952542,60.6441110639 304.36455551 134.991333287
1000.0,25,3.363776891597404e-08,228.5571034708778,54.19199996519802,60.7928888529 304.191999965 135.015111076
1000.0,26,5.970373785481166e-08,228.55715725435857,54.01944439096337,60.9416666118 304.019444391 135.038888835
1000.0,27,8.862951972332667e-08,228.557232736905,53.846888813920145,61.090444368 303.846888814 135.062666591
1000.0,28,7.93983900848616e-09,228.55723870671454,53.674333327811155,61.2392222152 303.674333328 135.086444438
1000.0,29,7.921880435585788e-09,228.55724472745578,53.50177777221319,61.3879999929 303.501777772 135.110222216
1000.0,30,7.901363119344751e-09,228.5572508085079,53.32922221661863,61.5367777706 303.329222217 135.133999994
1000.0,31,2.871038399613705e-08,228.55727255560623,53.156666645419705,61.6855555327 303.156666645 135.157777756
1000.0,32,1.1613272003311674e-07,228.55709835246898,52.98411099417473,61.8343332147 302.984110994 135.181555438
1000.0,33,1.1820227285852525e-07,228.5569210484664,52.81155543923563,61.983110993 302.811555439 135.205333216
1000.0,34,2.275661377855916e-08,228.55693851781325,52.6389999831282,62.1318888702 302.638999983 135.229111093
1000.0,35,9.522273734950836e-09,228.5569459390058,52.466444437642906,62.280666658 302.466444438 135.252888881
1000.0,36,8.527107316543455e-09,228.55695264829137,52.29388888280823,62.4294444364 302.293888883 135.27666666
1000.0,37,8.072651288178653e-09,228.55695904976983,52.12133332757924,62.5782222145 302.121333328 135.300444438
1000.0,38,7.641326583830555e-09,228.55696515128557,51.94877777234586,62.7269999925 301.948777772 135.324222216
1000.0,39,7.236410384494876e-09,228.55697096591257,51.77622221710294,62.8757777705 301.776222217 135.347999994
1000.0,40,3.587055788203644e-09,228.55697405063438,51.603666664306616,63.024555551 301.603666664 135.371777775
1000.0,41,3.470932578390299e-09,228.5569770408256,51.431111108878326,63.1733333288 301.431111109 135.395555552
1000.0,42,1.2683190833387118e-07,228.55678678328786,51.25855545683328,63.32211101 301.258555457 135.419333234
1000.0,43,1.2338250993732598e-07,228.55660168667782,51.08599990366554,63.47088879 301.085999904 135.443111014
1000.0,44,1.201825815163223e-07,228.55642140720647,50.91344435084687,63.6196665704 300.913444351 135.466888794
1000.0,45,1.1389648177681819e-07,228.5562505465191,50.740888793369436,63.768444346 300.740888793 135.49066657
1000.0,46,1.1084843344456709e-07,228.5560842433665,50.568333240720335,63.9172221265 300.568333241 135.514444351
1000.0,47,1.0783862573286267e-07,228.55592245153503,50.39577768801712,64.0659999068 300.395777688 135.538222131
1000.0,48,1.0510383358703419e-07,228.5557648703798,50.22322213495306,64.2147776868 300.223222135 135.561999911
1000.0,49,1.0223226038558803e-07,228.55559242836534,50.05066660114477,64.3635554575 300.050666601 135.585777682
1000.0,50,0.036115245166589226,187.92578786454442,49.918740722758116,64.4920183844 299.918740723 135.58924061
1000.0,51,0.06316586555888648,247.80048726358882,49.857876484504004,64.5849505229 299.857876485 135.557172748
1000.0,52,0.0034347185587411864,251.66450066046718,49.80087631235307,64.6759506097 299.800876312 135.523172835
1000.0,53,1.2906509994081716e-07,251.66456102601796,49.743876265646236,64.7669506352 299.743876266 135.489172861
1000.0,54,9.39991922324326e-08,251.66452379835346,49.68687624497062,64.8579506475 299.686876245 135.455172874
1000.0,55,9.253548051270224e-08,251.66447202946028,49.6298762350587,64.9489506545 299.629876235 135.421172881
1000.0,56,9.109144293183311e-08,251.66441506024694,49.57287622998501,65.039950659 299.57287623 135.387172886
1000.0,57,8.966993113467146e-08,251.66435632308958,49.51587622728857,65.1309506623 299.515876227 135.35317289
1000.0,58,8.827253831592922e-08,251.6642971528422,49.45887622587588,65.2219506649 299.458876226 135.319172893
1000.0,59,8.690017870725973e-08,251.66423809031312,49.40187622522734,65.3129506671 299.401876225 135.285172896
1000.0,60,8.555208176454067e-08,251.66417936162543,49.344876225076064,65.403950669 299.344876225 135.251172898
1000.0,61,8.42287432887032e-08,251.6641210513053,49.28787622527187,65.4949506707 299.287876225 135.217172901
1000.0,62,8.293088329638623e-08,251.66406319880207,49.23087622573496,65.5859506723 299.230876226 135.183172903
1000.0,63,8.162210463069641e-08,251.66400585351266,49.173876226338564,65.6769506736 299.173876226 135.149172905
1000.0,64,8.02224728128446e-08,251.66394935200697,49.116876226925626,65.7679506746 299.116876227 135.115172907
1000.0,65,7.884893844018532e-08,251.66389368285945,49.05987622765355,65.8589506754 299.059876228 135.081172909
1000.0,66,7.750207468385877e-08,251.6638388193537,49.00287622851249,65.9499506761 299.002876229 135.04717291
1000.0,67,7.615958787078449e-08,251.6637847697889,48.94587622948035,66.0409506766 298.945876229 135.013172912
1000.0,68,7.482963661055288e-08,251.66373144440922,48.88887623063795,66.1319506767 298.888876231 134.979172914
1000.0,69,7.384007637433064e-08,251.66367838937686,48.831876232486024,66.222950677 298.831876232 134.945172917
1000.0,70,7.259058381552879e-08,251.66362496520333,48.7748762345376,66.3139506757 298.774876235 134.911172919
1000.0,71,7.132283188740176e-08,251.66356644154985,48.717876240136206,66.4049506671 298.71787624 134.877172925
1000.0,72,7.030955531364371e-08,251.66349024459532,48.66087625860598,66.4959506338 298.660876259 134.843172944
1000.0,73,3.6876151909837063e-07,251.66303769879005,48.60387647784552,66.5869501977 298.603876478 134.809173163
1000.0,74,0.0033431739105430503,247.90192833773926,48.54875722710477,66.6741887051 298.548757227 134.777053913
1000.0,75,0.02807721668067921,216.31502111972577,48.50943140228958,66.7298403544 298.509431402 134.760728088
1000.0,76,0.011245909863036887,203.6633742212639,48.47643137410455,66.7728403266 298.476431374 134.75072806
1000.0,77,7.069471210898983e-08,203.66332102764727,48.44343140024523,66.8158403529 298.4434314 134.740728087
1000.0,78,8.619108705766445e-08,203.6634181960717,48.410431323213004,66.8588402777 298.410431323 134.73072801
1000.0,79,7.35836904494944e-08,203.66336197127976,48.37743139717122,66.9018403518 298.377431397 134.720728084
1000.0,80,7.479479317377506e-08,203.66330593134262,48.34443139607822,66.9448403509 298.344431396 134.710728083
1000.0,81,7.590852312154715e-08,203.66324910531785,48.31143139506821,66.9878403501 298.311431395 134.700728082
1000.0,82,7.696597492667934e-08,203.6631914851905,48.27843139415495,67.0308403493 298.278431394 134.690728082
1000.0,83,7.78523533047822e-08,203.66313333516882,48.24543139324959,67.0738403486 298.245431393 134.680728081
1000.0,84,7.867194540267519e-08,203.6630746075043,48.212431392488156,67.116840348 298.212431392 134.67072808
1000.0,85,7.93885814371404e-08,203.66301539326014,48.179431391799085,67.1598403474 298.179431392 134.66072808
1000.0,86,7.989664001999901e-08,203.66295611120177,48.14643139100531,67.2028403468 298.146431391 134.650728079
1000.0,87,8.046170465705573e-08,203.66289641015055,48.11343139048597,67.2458403464 298.11343139 134.640728079
1000.0,88,8.180262353915977e-08,203.6628357031982,48.080431389391606,67.2888403454 298.080431389 134.630728078
1000.0,89,8.37013137318839e-08,203.6627735628822,48.04743138789172,67.331840344 298.047431388 134.620728076
1000.0,90,8.553457399153154e-08,203.66271002774238,48.01443138645516,67.3748403427 298.014431386 134.610728075
1000.0,91,8.724006603541865e-08,203.66264518941034,47.981431385121766,67.4178403414 297.981431385 134.600728074
1000.0,92,8.804188351203064e-08,203.66257972966605,47.94843138446544,67.4608403409 297.948431384 134.590728073
1000.0,93,8.886212141432124e-08,203.66251363770925,47.91543138379507,67.5038403403 297.915431384 134.580728073
1000.0,94,8.97632980291342e-08,203.66244685004585,47.88243138306956,67.5468403396 297.882431383 134.570728072
1000.0,95,9.065389387311977e-08,203.66237937253072,47.84943138235667,67.589840339 297.849431382 134.560728071
1000.0,96,9.153358683357106e-08,203.6623112117577,47.816431381655946,67.6328403384 297.816431382 134.550728071
1000.0,97,9.240354062159086e-08,203.66224237778806,47.78343138096949,67.6758403378 297.783431381 134.54072807
1000.0,98,9.326232467780453e-08,203.662172878182,47.75043138029514,67.7188403372 297.75043138 134.530728069
1000.0,99,9.41096263634083e-08,203.662102721466,47.71743137963233,67.7618403366 297.71743138 134.520728069
1000.0,100,9.494528304306489e-08,203.66203191645081,47.684431378980776,67.804840336 297.684431379 134.510728068
10000.0,1,32.839506172839506,666666.6666666669,58.333333333333314,57.2222222222 308.333333333 134.444444444
10000.0,2,32.83037529724582,228.55607334175147,58.31607772440702,57.2370999466 308.316077724 134.446822169
10000.0,3,7.854617933844565e-08,228.554895145935,58.29882213593697,57.2519776915 308.298822136 134.449199914
10000.0,4,7.848083151252973e-08,228.55371793407812,58.28156658046112,57.2668554693 308.28156658 134.451577692
10000.0,5,7.841466893094346e-08,228.5525417141389,58.26431102498532,57.2817332472 308.264311025 134.453955469
10000.0,6,7.83488924109103e-08,228.55136648156986,58.24705546950986,57.2966110251 308.24705547 134.456333247
10000.0,7,7.828284351616175e-08,228.5501922397816,58.22979991403395,57.3114888029 308.229799914 134.458711025
10000.0,8,7.82171419978618e-08,228.54901898252137,58.212544358558375,57.3263665808 308.212544359 134.461088803
10000.0,9,7.815132916119991e-08,228.54784671263133,58.195288803082576,57.3412443586 308.195288803 134.463466581
10000.0,10,7.808541605906309e-08,228.54667543124833,58.178033247606436,57.3561221365 308.178033248 134.465844359
10000.0,11,7.801980533233493e-08,228.5455051349618,58.16077769213058,57.3709999144 308.160777692 134.468222137
10000.0,12,7.795412197234934e-08,228.54433582320326,58.14352213665455,57.3858776922 308.143522137 134.470599914
10000.0,13,7.788850019273417e-08,228.5431674954043,58.12626658117847,57.4007554701 308.126266581 134.472977692
10000.0,14,7.782281051681315e-08,228.54200015327024,58.10901102570216,57.4156332479 308.109011026 134.47535547
10000.0,15,7.775728189724558e-08,228.54083379395888,58.09175547022596,57.4305110258 308.09175547 134.477733248
10000.0,16,7.769181091058878e-08,228.53966841747024,58.07449991474971,57.4453888036 308.074499915 134.480111026
10000.0,17,7.762633992393199e-08,228.53850402266744,58.05724435927334,57.4602665815 308.057244359 134.482488804
10000.0,18,7.756069603854283e-08,228.53734061239265,58.03998880379652,57.4751443594 308.039988804 134.484866582
10000.0,19,7.749519899865238e-08,228.53617818437215,58.02273324831981,57.4900221372 308.022733248 134.487244359
10000.0,20,7.742951879663451e-08,228.53501674258496,58.00547769284276,57.5048999151 308.005477693 134.489622137
10000.0,21,7.736411570628358e-08,228.5338562807783,57.98822213736594,57.5197776929 307.988222137 134.491999915
10000.0,22,7.729865024607028e-08,228.53269680122594,57.97096658188889,57.5346554708 307.970966582 134.494377693
10000.0,23,7.72331382058332e-08,228.53153830449628,57.95371102641167,57.5495332486 307.953711026 134.496755471
10000.0,24,7.716776985312714e-08,228.5303807883156,57.93645547093456,57.5644110265 307.936455471 134.499133249
10000.0,25,7.710236360480849e-08,228.52922425325232,57.91919991545717,57.5792888044 307.919199915 134.501511027
10000.0,26,7.703708604367421e-08,228.52806869703272,57.90194435997989,57.5941665822 307.90194436 134.503888804
10000.0,27,7.697195927549829e-08,228.5269141179515,57.88468880450267,57.6090443601 307.884688805 134.506266582
10000.0,28,7.690677013746002e-08,228.5257605171455,57.867433249025225,57.6239221379 307.867433249 134.50864436
10000.0,29,7.684161889503432e-08,228.52460789290944,57.85017769354778,57.6387999158 307.850177694 134.511022138
10000.0,30,7.67872355330231e-08,228.52345608437645,57.8329221380622,57.6536776936 307.832922138 134.513399916
10000.0,31,7.671139930683542e-08,228.52230541328026,57.815666582592485,57.6685554715 307.815666583 134.515777694
10000.0,32,7.664650622827038e-08,228.52115571648028,57.79841102711492,57.6834332493 307.798411027 134.518155472
10000.0,33,7.658153420051248e-08,228.52000699340806,57.78115547163725,57.6983110272 307.781155472 134.520533249
10000.0,34,7.652709241609854e-08,228.51885908717577,57.763899916151445,57.713188805 307.763899916 134.522911027
10000.0,35,7.646224512806536e-08,228.51771215353438,57.74664436067337,57.7280665829 307.746644361 134.525288805
10000.0,36,7.639306116086826e-08,228.51656625842224,57.72938880519007,57.7429443608 307.729388805 134.527666583
10000.0,37,7.632902152307805e-08,228.51542132339546,57.712133249712906,57.7578221386 307.71213325 134.530044361
10000.0,38,7.625455822335425e-08,228.51427750534185,57.694877694243246,57.7726999165 307.694877694 134.532422139
10000.0,39,7.619038042447654e-08,228.51313465021576,57.677622138765855,57.7875776943 307.677622139 134.534799917
10000.0,40,7.603549237147591e-08,228.51199411714333,57.66036658312805,57.802455472 307.660366583 134.537177694
10000.0,41,7.596024352728313e-08,228.51085471411807,57.64311102765811,57.8173332499 307.643111028 134.539555472
10000.0,42,7.589603651720407e-08,228.5097162734519,57.62585547218032,57.8322110277 307.625855472 134.54193325
10000.0,43,7.583175055793214e-08,228.50857879741852,57.60859991670236,57.8470888056 307.608599917 134.544311028
