rho,iter,conv,wmax,xerr,xbar
0.1,50,12.0,154.73333333333332,40.0,96 274 130
0.1,51,12.0,157.13333333333333,40.0,96 274 130
0.1,52,12.0,159.53333333333333,40.0,96 274 130
0.1,53,12.0,161.93333333333334,40.0,96 274 130
0.1,54,12.0,164.33333333333334,40.0,96 274 130
0.1,55,12.0,166.73333333333335,40.0,96 274 130
0.1,56,12.0,169.13333333333335,40.0,96 274 130
0.1,57,12.0,171.53333333333336,40.0,96 274 130
0.1,58,12.0,173.93333333333337,40.0,96 274 130
0.1,59,12.0,176.33333333333337,40.0,96 274 130
0.1,60,12.0,178.73333333333338,40.0,96 274 130
0.1,61,12.0,181.13333333333338,40.0,96 274 130
0.1,62,12.0,183.5333333333334,40.0,96 274 130
0.1,63,12.0,185.9333333333334,40.0,96 274 130
0.1,64,12.0,188.3333333333334,40.0,96 274 130
0.1,65,11.555555555555552,190.66666666666674,39.33333333333334,96 273.333333333 130.666666667
0.1,66,9.111111111111114,192.40000000000006,33.0,95.6666666667 267.333333333 137
0.1,67,6.518518518518517,193.3333333333334,23.0,93.6666666667 259.333333333 147
0.1,68,3.8518518518518476,193.60000000000005,11.333333333333343,88.6666666667 252.666666667 158.666666667
0.1,69,1.4814814814814856,193.3666666666667,2.3333333333333712,81.6666666667 247.666666667 170.666666667
0.1,70,2.666666666666662,192.80000000000004,10.333333333333314,75.3333333333 244.333333333 180.333333333
0.1,71,4.444444444444445,192.00000000000003,16.0,72 242 186
0.1,72,4.888888888888886,191.13333333333335,17.0,71.6666666667 241.333333333 187
0.1,73,3.999999999999997,190.36666666666667,14.666666666666657,73 242.333333333 184.666666667
0.1,74,3.037037037037035,189.83333333333334,11.666666666666657,73.6666666667 244.666666667 181.666666667
0.1,75,2.2222222222222223,189.53333333333333,8.0,75 247 178
0.1,76,1.037037037037038,189.43333333333334,3.3333333333333144,77.6666666667 249 173.333333333
0.1,77,0.2962962962963,189.5,1.0,80.3333333333 250.666666667 169
0.1,78,1.1111111111111127,189.7,4.333333333333343,82.3333333333 252 165.666666667
0.1,79,1.7777777777777795,190.0,6.333333333333343,83.3333333333 253 163.666666667
0.1,80,2.000000000000006,190.36666666666667,7.333333333333343,83.6666666667 253.666666667 162.666666667
0.1,81,1.7777777777777826,190.70000000000002,6.666666666666686,83.3333333333 253.333333333 163.333333333
0.1,82,1.3333333333333366,190.93333333333334,5.0,82.6666666667 252.333333333 165
0.1,83,0.8148148148148111,191.06666666666666,2.6666666666666856,81.3333333333 251.333333333 167.333333333
0.1,84,0.4444444444444397,191.1,0.6666666666666856,80.3333333333 250.333333333 169.333333333
0.1,85,0.4444444444444397,191.03333333333333,1.3333333333333144,79.3333333333 249.333333333 171.333333333
0.1,86,0.7407407407407413,190.93333333333334,2.666666666666657,78.3333333333 249 172.666666667
0.1,87,0.8888888888888842,190.76666666666668,3.3333333333333144,78.3333333333 248.333333333 173.333333333
0.1,88,0.8888888888888842,190.60000000000002,3.3333333333333144,78.3333333333 248.333333333 173.333333333
0.1,89,0.7407407407407397,190.43333333333337,3.0,78.6666666667 248.333333333 173
0.1,90,0.6666666666666666,190.33333333333337,2.0,79 249 172
0.1,91,0.2962962962962952,190.2666666666667,1.0,79.6666666667 249.333333333 171
0.1,92,0.0,190.2666666666667,0.0,80 250 170
0.1,93,0.2962962962963,190.33333333333337,1.0,80.3333333333 250.666666667 169
0.1,94,0.5185185185185175,190.43333333333337,1.6666666666666856,80.6666666667 251 168.333333333
0.1,95,0.4444444444444444,190.53333333333336,2.0,81 251 168
0.1,96,0.666666666666673,190.60000000000002,1.6666666666666856,81 250.666666667 168.333333333
0.1,97,0.5925925925925968,190.66666666666669,1.3333333333333428,80.6666666667 250.666666667 168.666666667
0.1,98,0.4444444444444397,190.70000000000002,0.6666666666666856,80.3333333333 250.333333333 169.333333333
0.1,99,0.0,190.70000000000002,0.0,80 250 170
0.1,100,0.44444444444445075,190.66666666666669,0.6666666666666572,79.6666666667 249.666666667 170.666666667
1.0,1,32.81481481481481,66.66666666666669,58.333333333333314,57.3333333333 308.333333333 134.333333333
1.0,2,19.037037037037038,91.66666666666663,40.33333333333334,87 283.333333333 129.666666667
1.0,3,12.444444444444446,113.66666666666663,42.000000000000014,100 272 128
1.0,4,12.296296296296296,135.99999999999994,42.0,99.6666666667 272.333333333 128
1.0,5,11.851851851851851,160.33333333333326,41.0,96.6666666667 274.333333333 129
1.0,6,12.074074074074073,184.66666666666657,40.0,95.6666666667 274.333333333 130
1.0,7,9.555555555555559,203.9999999999999,35.0,95.6666666667 269.333333333 135
1.0,8,7.333333333333337,215.9999999999999,26.333333333333343,94.3333333333 262 143.666666667
1.0,9,4.814814814814813,219.66666666666652,16.0,92.3333333333 253.666666667 154
1.0,10,3.1111111111111094,214.66666666666652,12.333333333333329,92.3333333333 245 162.666666667
1.0,11,4.0000000000000036,205.66666666666652,10.666666666666657,90.6666666667 241 168.333333333
1.0,12,3.8518518518518507,196.99999999999983,8.666666666666686,86.6666666667 241.333333333 172
1.0,13,2.5185185185185173,191.33333333333314,5.666666666666686,81 244.333333333 174.666666667
1.0,14,1.4814814814814856,188.99999999999977,5.666666666666657,76.6666666667 247.666666667 175.666666667
1.0,15,2.0740740740740744,187.99999999999977,5.666666666666657,75.3333333333 249 175.666666667
1.0,16,1.925925925925927,187.3333333333331,5.0,75.6666666667 249.333333333 175
1.0,17,1.037037037037038,186.3333333333331,3.3333333333333144,77.6666666667 249 173.333333333
1.0,18,0.6666666666666635,185.6666666666664,1.6666666666666572,79 249.333333333 171.666666667
1.0,19,0.5185185185185222,185.33333333333303,0.33333333333337123,80.3333333333 249.666666667 170
1.0,20,0.6666666666666603,185.99999999999966,1.6666666666666856,81 250.666666667 168.333333333
1.0,21,0.8888888888888921,187.33333333333297,3.0,81.6666666667 251.333333333 167
1.0,22,0.8888888888888952,188.9999999999996,3.333333333333343,81.6666666667 251.666666667 166.666666667
1.0,23,0.8888888888888952,190.66666666666623,3.333333333333343,81.6666666667 251.666666667 166.666666667
1.0,24,0.7407407407407397,191.99999999999955,2.333333333333343,81 251.333333333 167.666666667
1.0,25,0.4444444444444397,192.33333333333286,0.6666666666666856,80.3333333333 250.333333333 169.333333333
1.0,26,0.2962962962963,191.9999999999995,0.33333333333337123,80.3333333333 249.666666667 170
1.0,27,0.44444444444445075,191.66666666666612,0.6666666666666572,79.6666666667 249.666666667 170.666666667
1.0,28,0.6666666666666635,190.99999999999943,1.6666666666666572,79 249.333333333 171.666666667
1.0,29,0.6666666666666635,189.99999999999943,2.3333333333333144,78.6666666667 249 172.333333333
1.0,30,0.4444444444444444,188.99999999999943,2.0,79 249 172
1.0,31,0.2962962962962952,188.33333333333275,1.0,79.6666666667 249.333333333 171
1.0,32,0.2962962962962984,187.99999999999937,0.33333333333337123,80 249.666666667 170.333333333
1.0,33,0.518518518518519,187.99999999999937,0.3333333333333428,80.3333333333 250 169.666666667
1.0,34,0.2962962962963,188.666666666666,1.0,80.3333333333 250.666666667 169
1.0,35,0.2962962962963,189.33333333333263,1.0,80.3333333333 250.666666667 169
1.0,36,0.44444444444445075,189.99999999999926,1.3333333333333428,80.6666666667 250.666666667 168.666666667
1.0,37,0.44444444444445075,190.6666666666659,1.3333333333333428,80.6666666667 250.666666667 168.666666667
1.0,38,0.4444444444444397,190.9999999999992,0.6666666666666856,80.3333333333 250.333333333 169.333333333
1.0,39,0.0,190.9999999999992,0.0,80 250 170
1.0,40,0.2962962962962952,190.9999999999992,0.3333333333333428,79.6666666667 250 170.333333333
1.0,41,0.44444444444445075,190.66666666666583,0.6666666666666572,79.6666666667 249.666666667 170.666666667
1.0,42,0.4444444444444397,189.99999999999915,1.3333333333333144,79.3333333333 249.333333333 171.333333333
1.0,43,0.4444444444444397,189.33333333333246,1.3333333333333144,79.3333333333 249.333333333 171.333333333
1.0,44,0.5185185185185175,188.66666666666578,0.6666666666666856,80 249.333333333 170.666666667
1.0,45,0.0,188.66666666666578,0.0,80 250 170
1.0,46,0.2962962962962952,188.9999999999991,0.3333333333333428,80 250.333333333 169.666666667
1.0,47,0.6666666666666635,189.3333333333324,0.3333333333333428,80 250.333333333 169.666666667
1.0,48,0.5925925925925921,189.66666666666572,0.6666666666666856,80.3333333333 250.333333333 169.333333333
1.0,49,0.2962962962962952,189.99999999999903,1.0,80.6666666667 250.333333333 169
1.0,50,0.29629629629629683,189.99999999999903,0.3333333333333428,80.3333333333 250 169.666666667
1.0,51,0.29629629629629683,189.99999999999903,0.3333333333333428,80.3333333333 250 169.666666667
1.0,52,0.2962962962962952,190.33333333333235,0.3333333333333428,80 250.333333333 169.666666667
1.0,53,0.2962962962962952,190.66666666666566,0.3333333333333428,80 250.333333333 169.666666667
1.0,54,0.0,190.66666666666566,0.0,80 250 170
1.0,55,0.0,190.66666666666566,0.0,80 250 170
1.0,56,0.0,190.66666666666566,0.0,80 250 170
1.0,57,0.0,190.66666666666566,0.0,80 250 170
1.0,58,0.0,190.66666666666566,0.0,80 250 170
1.0,59,0.0,190.66666666666566,0.0,80 250 170
1.0,60,0.0,190.66666666666566,0.0,80 250 170
1.0,61,0.0,190.66666666666566,0.0,80 250 170
1.0,62,0.0,190.66666666666566,0.0,80 250 170
1.0,63,0.0,190.66666666666566,0.0,80 250 170
1.0,64,0.0,190.66666666666566,0.0,80 250 170
1.0,65,0.0,190.66666666666566,0.0,80 250 170
1.0,66,0.0,190.66666666666566,0.0,80 250 170
1.0,67,0.0,190.66666666666566,0.0,80 250 170
1.0,68,0.0,190.66666666666566,0.0,80 250 170
1.0,69,0.0,190.66666666666566,0.0,80 250 170
1.0,70,0.0,190.66666666666566,0.0,80 250 170
1.0,71,0.0,190.66666666666566,0.0,80 250 170
1.0,72,0.0,190.66666666666566,0.0,80 250 170
1.0,73,0.0,190.66666666666566,0.0,80 250 170
1.0,74,0.0,190.66666666666566,0.0,80 250 170
1.0,75,0.0,190.66666666666566,0.0,80 250 170
1.0,76,0.0,190.66666666666566,0.0,80 250 170
1.0,77,0.0,190.66666666666566,0.0,80 250 170
1.0,78,0.0,190.66666666666566,0.0,80 250 170
1.0,79,0.0,190.66666666666566,0.0,80 250 170
1.0,80,0.0,190.66666666666566,0.0,80 250 170
1.0,81,0.0,190.66666666666566,0.0,80 250 170
1.0,82,0.0,190.66666666666566,0.0,80 250 170
1.0,83,0.0,190.66666666666566,0.0,80 250 170
1.0,84,0.0,190.66666666666566,0.0,80 250 170
1.0,85,0.0,190.66666666666566,0.0,80 250 170
1.0,86,0.0,190.66666666666566,0.0,80 250 170
1.0,87,0.0,190.66666666666566,0.0,80 250 170
1.0,88,0.0,190.66666666666566,0.0,80 250 170
1.0,89,0.0,190.66666666666566,0.0,80 250 170
1.0,90,0.0,190.66666666666566,0.0,80 250 170
1.0,91,0.0,190.66666666666566,0.0,80 250 170
1.0,92,0.0,190.66666666666566,0.0,80 250 170
1.0,93,0.0,190.66666666666566,0.0,80 250 170
1.0,94,0.0,190.66666666666566,0.0,80 250 170
1.0,95,0.0,190.66666666666566,0.0,80 250 170
1.0,96,0.0,190.66666666666566,0.0,80 250 170
1.0,97,0.0,190.66666666666566,0.0,80 250 170
1.0,98,0.0,190.66666666666566,0.0,80 250 170
1.0,99,0.0,190.66666666666566,0.0,80 250 170
1.0,100,0.0,190.66666666666566,0.0,80 250 170
10.0,1,32.81481481481481,666.6666666666669,58.333333333333314,57.3333333333 308.333333333 134.333333333
10.0,2,24.666666666666668,186.66666666666686,45.0,69 295 136
10.0,3,5.481481481481479,179.99999999999943,39.66666666666663,74 289.666666667 136.333333333
10.0,4,2.074074074074073,203.33333333333258,36.333333333333314,78 286.333333333 135.666666667
10.0,5,0.5925925925925889,206.66666666666572,34.666666666666686,81.3333333333 283.333333333 135.333333333
10.0,6,1.185185185185181,213.333333333332,34.33333333333334,82.6666666667 281.666666667 135.666666667
10.0,7,1.1851851851851842,216.66666666666515,33.0,82.6666666667 280.333333333 137
10.0,8,0.5925925925925889,219.9999999999983,31.666666666666686,82.3333333333 279.333333333 138.333333333
10.0,9,0.29629629629629683,219.9999999999983,30.333333333333343,82.3333333333 278 139.666666667
10.0,10,0.0,219.9999999999983,29.0,82 277 141
10.0,11,0.2962962962962952,219.9999999999983,27.666666666666686,81.6666666667 276 142.333333333
10.0,12,0.29629629629629683,219.9999999999983,26.333333333333343,81.3333333333 275 143.666666667
10.0,13,0.0,219.9999999999983,25.0,81 274 145
10.0,14,0.2962962962962952,219.9999999999983,23.666666666666686,80.6666666667 273 146.333333333
10.0,15,0.29629629629629683,219.9999999999983,22.333333333333343,80.3333333333 272 147.666666667
10.0,16,0.0,219.9999999999983,21.0,80 271 149
10.0,17,0.0,219.9999999999983,20.0,80 270 150
10.0,18,0.0,219.9999999999983,19.0,80 269 151
10.0,19,0.0,219.9999999999983,18.0,80 268 152
10.0,20,0.0,219.9999999999983,17.0,80 267 153
10.0,21,0.0,219.9999999999983,16.0,80 266 154
10.0,22,0.0,219.9999999999983,15.0,80 265 155
10.0,23,0.0,219.9999999999983,14.0,80 264 156
10.0,24,0.0,219.9999999999983,13.0,80 263 157
10.0,25,0.0,219.9999999999983,12.0,80 262 158
10.0,26,0.0,219.9999999999983,11.0,80 261 159
10.0,27,0.0,219.9999999999983,10.0,80 260 160
10.0,28,0.0,219.9999999999983,9.0,80 259 161
10.0,29,0.0,219.9999999999983,8.0,80 258 162
10.0,30,0.0,219.9999999999983,7.0,80 257 163
10.0,31,0.0,219.9999999999983,6.0,80 256 164
10.0,32,0.0,219.9999999999983,5.0,80 255 165
10.0,33,9.473903143468002e-15,219.999999999998,4.0,80 254 166
10.0,34,0.0,219.999999999998,3.0,80 253 167
10.0,35,0.0,219.999999999998,2.0,80 252 168
10.0,36,9.473903143468002e-15,219.99999999999773,1.0,80 251 169
10.0,37,0.0,219.99999999999773,0.0,80 250 170
10.0,38,0.2962962962962952,213.33333333333087,0.6666666666666856,80 249.333333333 170.666666667
10.0,39,0.5925925925925905,199.99999999999716,1.6666666666666572,79.6666666667 248.666666667 171.666666667
10.0,40,0.4444444444444444,189.99999999999716,2.0,79 249 172
10.0,41,0.4444444444444444,179.99999999999716,2.0,79 249 172
10.0,42,0.4444444444444397,173.3333333333303,1.3333333333333144,79.3333333333 249.333333333 171.333333333
10.0,43,0.2962962962963,169.9999999999966,1.0,79.3333333333 249.666666667 171
10.0,44,0.4444444444444444,169.9999999999966,0.0,80 250 170
10.0,45,0.4444444444444397,173.33333333332973,0.6666666666666856,80.3333333333 250.333333333 169.333333333
10.0,46,0.2962962962962952,176.66666666666288,1.0,80.6666666667 250.333333333 169
10.0,47,0.44444444444445075,183.33333333332916,1.3333333333333428,80.6666666667 250.666666667 168.666666667
10.0,48,0.44444444444445075,189.99999999999545,1.3333333333333428,80.6666666667 250.666666667 168.666666667
10.0,49,0.2962962962963,196.66666666666174,1.0,80.3333333333 250.666666667 169
10.0,50,0.2962962962962952,199.99999999999488,0.3333333333333428,80 250.333333333 169.666666667
10.0,51,0.2962962962962984,196.66666666666117,0.33333333333337123,80 249.666666667 170.333333333
10.0,52,0.2962962962962952,189.99999999999432,1.0,79.6666666667 249.333333333 171
10.0,53,0.5185185185185222,186.6666666666606,1.0,79.3333333333 249.666666667 171
10.0,54,0.2962962962963,183.3333333333269,1.0,79.3333333333 249.666666667 171
10.0,55,0.44444444444445075,179.99999999999318,0.6666666666666572,79.6666666667 249.666666667 170.666666667
10.0,56,0.2962962962962984,176.66666666665947,0.33333333333337123,80 249.666666667 170.333333333
10.0,57,0.2962962962962984,173.33333333332575,0.33333333333337123,80 249.666666667 170.333333333
10.0,58,0.2962962962962952,176.6666666666589,0.3333333333333428,80 250.333333333 169.666666667
10.0,59,0.2962962962963,183.33333333332519,1.0,80.3333333333 250.666666667 169
10.0,60,0.5185185185185175,186.66666666665833,1.0,80.6666666667 250.333333333 169
10.0,61,0.2962962962962952,189.99999999999147,1.0,80.6666666667 250.333333333 169
10.0,62,0.4444444444444397,193.33333333332462,0.6666666666666856,80.3333333333 250.333333333 169.333333333
10.0,63,0.2962962962962952,196.66666666665776,0.3333333333333428,80 250.333333333 169.666666667
10.0,64,0.2962962962962952,199.9999999999909,0.3333333333333428,80 250.333333333 169.666666667
10.0,65,0.2962962962962984,196.6666666666572,0.33333333333337123,80 249.666666667 170.333333333
10.0,66,0.2962962962962952,189.99999999999034,1.0,79.6666666667 249.333333333 171
10.0,67,0.5185185185185222,186.66666666665662,1.0,79.3333333333 249.666666667 171
10.0,68,0.2962962962963,183.3333333333229,1.0,79.3333333333 249.666666667 171
10.0,69,0.44444444444445075,179.9999999999892,0.6666666666666572,79.6666666667 249.666666667 170.666666667
10.0,70,0.2962962962962984,176.6666666666555,0.33333333333337123,80 249.666666667 170.333333333
10.0,71,0.2962962962962984,173.33333333332178,0.33333333333337123,80 249.666666667 170.333333333
10.0,72,0.2962962962962952,176.66666666665492,0.3333333333333428,80 250.333333333 169.666666667
10.0,73,0.2962962962963,183.3333333333212,1.0,80.3333333333 250.666666667 169
10.0,74,0.5185185185185175,186.66666666665435,1.0,80.6666666667 250.333333333 169
10.0,75,0.2962962962962952,189.9999999999875,1.0,80.6666666667 250.333333333 169
10.0,76,0.4444444444444397,193.33333333332064,0.6666666666666856,80.3333333333 250.333333333 169.333333333
10.0,77,0.2962962962962952,196.66666666665378,0.3333333333333428,80 250.333333333 169.666666667
10.0,78,0.2962962962962952,199.99999999998693,0.3333333333333428,80 250.333333333 169.666666667
10.0,79,0.2962962962962984,196.6666666666532,0.33333333333337123,80 249.666666667 170.333333333
10.0,80,0.2962962962962952,189.99999999998636,1.0,79.6666666667 249.333333333 171
10.0,81,0.5185185185185222,186.66666666665265,1.0,79.3333333333 249.666666667 171
10.0,82,0.2962962962963,183.33333333331893,1.0,79.3333333333 249.666666667 171
10.0,83,0.44444444444445075,179.99999999998522,0.6666666666666572,79.6666666667 249.666666667 170.666666667
10.0,84,0.2962962962962984,176.6666666666515,0.33333333333337123,80 249.666666667 170.333333333
10.0,85,0.2962962962962984,173.3333333333178,0.33333333333337123,80 249.666666667 170.333333333
10.0,86,0.2962962962962952,176.66666666665094,0.3333333333333428,80 250.333333333 169.666666667
10.0,87,0.2962962962963,183.33333333331723,1.0,80.3333333333 250.666666667 169
10.0,88,0.5185185185185175,186.66666666665037,1.0,80.6666666667 250.333333333 169
10.0,89,0.2962962962962952,189.99999999998352,1.0,80.6666666667 250.333333333 169
10.0,90,0.4444444444444397,193.33333333331666,0.6666666666666856,80.3333333333 250.333333333 169.333333333
10.0,91,0.2962962962962952,196.6666666666498,0.3333333333333428,80 250.333333333 169.666666667
10.0,92,0.2962962962962952,199.99999999998295,0.3333333333333428,80 250.333333333 169.666666667
10.0,93,0.2962962962962984,196.66666666664923,0.33333333333337123,80 249.666666667 170.333333333
10.0,94,0.2962962962962952,189.99999999998238,1.0,79.6666666667 249.333333333 171
10.0,95,0.5185185185185222,186.66666666664867,1.0,79.3333333333 249.666666667 171
10.0,96,0.2962962962963,183.33333333331495,1.0,79.3333333333 249.666666667 171
10.0,97,0.44444444444445075,179.99999999998124,0.6666666666666572,79.6666666667 249.666666667 170.666666667
10.0,98,0.2962962962962984,176.66666666664753,0.33333333333337123,80 249.666666667 170.333333333
10.0,99,0.2962962962962984,173.33333333331382,0.33333333333337123,80 249.666666667 170.333333333
10.0,100,0.2962962962962952,176.66666666664696,0.3333333333333428,80 250.333333333 169.666666667
100.0,1,32.81481481481481,6666.666666666669,58.333333333333314,57.3333333333 308.333333333 134.333333333
100.0,2,31.851851851851855,200.00000000000637,56.66666666666663,58.3333333333 306.666666667 135
100.0,3,0.29629629629629445,200.00000000000637,55.0,59.6666666667 305 135.333333333
100.0,4,0.2962962962962952,266.6666666666749,53.333333333333314,61 303.333333333 135.666666667
100.0,5,0.29629629629629445,233.3333333333435,51.333333333333314,62.6666666667 301.333333333 136
100.0,6,0.2962962962962984,166.6666666666806,49.66666666666663,64 299.666666667 136.333333333
100.0,7,0.4444444444444444,233.3333333333194,49.0,65 299 136
100.0,8,0.2962962962962952,266.6666666666508,48.333333333333314,65.6666666667 298.333333333 136
100.0,9,0.0,266.6666666666508,48.0,66 298 136
100.0,10,0.2962962962962952,199.99999999998226,47.333333333333314,66.6666666667 297.333333333 136
100.0,11,0.0,199.99999999998226,47.0,67 297 136
100.0,12,0.0,199.99999999998226,47.0,67 297 136
100.0,13,0.0,199.99999999998226,47.0,67 297 136
100.0,14,0.0,199.99999999998226,47.0,67 297 136
100.0,15,0.0,199.99999999998226,47.0,67 297 136
100.0,16,0.0,199.99999999998226,47.0,67 297 136
100.0,17,0.0,199.99999999998226,47.0,67 297 136
100.0,18,0.0,199.99999999998226,47.0,67 297 136
100.0,19,0.0,199.99999999998226,47.0,67 297 136
100.0,20,0.0,199.99999999998226,47.0,67 297 136
100.0,21,0.0,199.99999999998226,47.0,67 297 136
100.0,22,0.0,199.99999999998226,47.0,67 297 136
100.0,23,0.0,199.99999999998226,47.0,67 297 136
100.0,24,0.0,199.99999999998226,47.0,67 297 136
100.0,25,0.0,199.99999999998226,47.0,67 297 136
100.0,26,0.0,199.99999999998226,47.0,67 297 136
100.0,27,0.0,199.99999999998226,47.0,67 297 136
100.0,28,0.0,199.99999999998226,47.0,67 297 136
100.0,29,0.0,199.99999999998226,47.0,67 297 136
100.0,30,0.0,199.99999999998226,47.0,67 297 136
100.0,31,0.0,199.99999999998226,47.0,67 297 136
100.0,32,0.0,199.99999999998226,47.0,67 297 136
100.0,33,0.0,199.99999999998226,47.0,67 297 136
100.0,34,0.0,199.99999999998226,47.0,67 297 136
100.0,35,0.0,199.99999999998226,47.0,67 297 136
100.0,36,0.0,199.99999999998226,47.0,67 297 136
100.0,37,0.0,199.99999999998226,47.0,67 297 136
100.0,38,0.0,199.99999999998226,47.0,67 297 136
100.0,39,0.0,199.99999999998226,47.0,67 297 136
100.0,40,0.0,199.99999999998226,47.0,67 297 136
100.0,41,0.0,199.99999999998226,47.0,67 297 136
100.0,42,0.0,199.99999999998226,47.0,67 297 136
100.0,43,0.0,199.99999999998226,47.0,67 297 136
100.0,44,0.0,199.99999999998226,47.0,67 297 136
100.0,45,0.0,199.99999999998226,47.0,67 297 136
100.0,46,0.0,199.99999999998226,47.0,67 297 136
100.0,47,0.0,199.99999999998226,47.0,67 297 136
100.0,48,0.0,199.99999999998226,47.0,67 297 136
100.0,49,0.0,199.99999999998226,47.0,67 297 136
100.0,50,0.0,199.99999999998226,47.0,67 297 136
100.0,51,0.0,199.99999999998226,47.0,67 297 136
100.0,52,0.0,199.99999999998226,47.0,67 297 136
100.0,53,0.0,199.99999999998226,47.0,67 297 136
100.0,54,0.0,199.99999999998226,47.0,67 297 136
100.0,55,0.0,199.99999999998226,47.0,67 297 136
100.0,56,0.0,199.99999999998226,47.0,67 297 136
100.0,57,0.0,199.99999999998226,47.0,67 297 136
100.0,58,0.0,199.99999999998226,47.0,67 297 136
100.0,59,0.0,199.99999999998226,47.0,67 297 136
100.0,60,0.0,199.99999999998226,47.0,67 297 136
100.0,61,0.0,199.99999999998226,47.0,67 297 136
100.0,62,0.0,199.99999999998226,47.0,67 297 136
100.0,63,0.0,199.99999999998226,47.0,67 297 136
100.0,64,0.0,199.99999999998226,47.0,67 297 136
100.0,65,0.0,199.99999999998226,47.0,67 297 136
100.0,66,0.0,199.99999999998226,47.0,67 297 136
100.0,67,0.0,199.99999999998226,47.0,67 297 136
100.0,68,0.0,199.99999999998226,47.0,67 297 136
100.0,69,0.0,199.99999999998226,47.0,67 297 136
100.0,70,0.0,199.99999999998226,47.0,67 297 136
100.0,71,0.0,199.99999999998226,47.0,67 297 136
100.0,72,0.0,199.99999999998226,47.0,67 297 136
